"participant","expName","session","subsession","timestamp","event","event_block","event_trial","event_click","mx","my","gx","gy","cx","cy","left","right","dist","isSuccess","width"
"335","gRT-dotprobe-2",0,"a",265907.26499999803,"isCalibrating",0,1,10,1039,275,1068,330,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",266841.6499999985,"isCalibrating",0,1,11,1028,257,1084,279,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",267790.44000000064,"isCalibrating",0,1,12,1021,240,1010,183,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",268740.00499999966,"isCalibrating",0,1,13,1016,212,956,249,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",269595.54500000016,"isCalibrating",0,1,14,1019,206,1089,297,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",270448.7200000003,"isCalibrating",0,1,15,1023,193,979,223,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",271228.9349999992,"isCalibrating",0,1,16,1031,185,1030,180,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",272009.13999999827,"isCalibrating",0,1,17,1042,177,1051,192,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",272758.7749999984,"isCalibrating",0,1,18,1062,169,1046,183,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",273531.65499999886,"isCalibrating",0,1,19,1070,165,1051,244,1080,225,"75%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",283311.7050000001,"isCalibrating",0,2,0,722,608,719,654,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",284194.92999999784,"isCalibrating",0,2,1,722,608,1019,705,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",284794.9750000007,"isCalibrating",0,2,2,735,616,792,636,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",286723.12500000047,"isCalibrating",0,2,3,769,636,791,652,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",287586.99999999953,"isCalibrating",0,2,4,779,664,792,693,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",288429.9250000004,"isCalibrating",0,2,5,779,686,847,641,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",289333.57500000054,"isCalibrating",0,2,6,773,696,654,694,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",290352.00500000064,"isCalibrating",0,2,7,759,714,593,672,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",291127.46499999776,"isCalibrating",0,2,8,741,727,719,717,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",291997.9800000001,"isCalibrating",0,2,9,723,726,846,704,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",292749.1699999991,"isCalibrating",0,2,10,704,723,834,740,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",293540.4600000002,"isCalibrating",0,2,11,691,714,789,681,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",294354.03500000027,"isCalibrating",0,2,12,684,701,789,599,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",295168.47000000055,"isCalibrating",0,2,13,667,687,691,708,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",295981.15999999933,"isCalibrating",0,2,14,665,663,651,602,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",296888.0499999977,"isCalibrating",0,2,15,665,656,751,733,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",297686.2849999998,"isCalibrating",0,2,16,665,653,537,802,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",298399.2499999986,"isCalibrating",0,2,17,683,633,871,462,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",299174.7399999986,"isCalibrating",0,2,18,708,616,969,523,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",300053.35999999807,"isCalibrating",0,2,19,713,613,764,677,720,675,"50%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",309286.7349999979,"isCalibrating",0,3,0,736,167,842,118,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",309585.7049999977,"isCalibrating",0,3,1,736,167,727,349,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",310241.1150000007,"isCalibrating",0,3,2,755,176,743,166,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",311138.80499999865,"isCalibrating",0,3,3,777,209,940,205,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",311941.2749999974,"isCalibrating",0,3,4,778,221,901,77,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",312802.82000000076,"isCalibrating",0,3,5,776,245,970,442,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",313659.33999999834,"isCalibrating",0,3,6,769,262,812,486,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",314496.66000000073,"isCalibrating",0,3,7,750,273,844,191,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",315346.3100000008,"isCalibrating",0,3,8,726,281,583,124,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",316397.0549999976,"isCalibrating",0,3,9,736,287,484,179,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",316948.3599999985,"isCalibrating",0,3,10,720,225,722,283,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",318126.5249999997,"isCalibrating",0,3,11,719,224,1027,326,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",318493.75999999756,"isCalibrating",0,3,12,719,224,861,370,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",318717.270000001,"isCalibrating",0,3,13,719,224,538,276,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",318908.9099999983,"isCalibrating",0,3,14,719,224,601,151,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",319140.6549999992,"isCalibrating",0,3,15,719,224,485,334,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",319365.7649999986,"isCalibrating",0,3,16,719,224,531,202,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",319560.129999998,"isCalibrating",0,3,17,719,224,432,54,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",319747.6150000002,"isCalibrating",0,3,18,719,224,731,258,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",319967.17999999964,"isCalibrating",0,3,19,719,224,690,128,720,225,"50%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",321554.02499999764,"isCalibrating",0,4,0,713,435,901,198,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",321734.7449999979,"isCalibrating",0,4,1,713,435,922,151,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",321888.0050000007,"isCalibrating",0,4,2,713,435,1093,81,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",322777.1549999998,"isCalibrating",0,4,3,713,435,782,469,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",322960.44500000065,"isCalibrating",0,4,4,713,435,981,218,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",323083.97499999776,"isCalibrating",0,4,5,713,435,1077,467,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",323279.2399999999,"isCalibrating",0,4,6,713,435,1162,393,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",323417.97999999835,"isCalibrating",0,4,7,713,435,816,380,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",323591.61999999924,"isCalibrating",0,4,8,713,435,789,434,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",323731.84499999846,"isCalibrating",0,4,9,713,435,870,421,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",323891.7899999978,"isCalibrating",0,4,10,713,435,578,425,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324026.8550000001,"isCalibrating",0,4,11,713,435,795,334,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324183.6650000005,"isCalibrating",0,4,12,713,435,545,306,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324422.340000001,"isCalibrating",0,4,13,713,435,851,406,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324557.9199999993,"isCalibrating",0,4,14,713,435,672,396,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324689.55500000087,"isCalibrating",0,4,15,713,435,868,177,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324852.76499999966,"isCalibrating",0,4,16,713,435,525,502,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",324984.3849999998,"isCalibrating",0,4,17,713,435,961,377,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",325109.49999999866,"isCalibrating",0,4,18,713,435,396,423,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",325259.42999999825,"isCalibrating",0,4,19,713,435,2589,716,720,450,"50%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",326453.4099999983,"isCalibrating",0,5,0,364,653,-186,456,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",326594.4899999995,"isCalibrating",0,5,1,364,653,485,401,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",326726.6649999983,"isCalibrating",0,5,2,364,653,146,474,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",326886.63499999896,"isCalibrating",0,5,3,364,653,169,429,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327008.56999999814,"isCalibrating",0,5,4,364,653,486,423,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327144.20500000054,"isCalibrating",0,5,5,364,653,254,532,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327278.6899999992,"isCalibrating",0,5,6,364,653,312,147,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327408.2999999991,"isCalibrating",0,5,7,364,653,652,644,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327551.04500000016,"isCalibrating",0,5,8,364,653,518,1458,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327677.49999999796,"isCalibrating",0,5,9,364,653,701,938,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327795.4099999988,"isCalibrating",0,5,10,364,653,434,820,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",327923.6799999999,"isCalibrating",0,5,11,364,653,1019,744,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328052.7699999984,"isCalibrating",0,5,12,364,653,303,261,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328179.86499999824,"isCalibrating",0,5,13,364,653,293,598,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328320.2799999999,"isCalibrating",0,5,14,364,653,306,500,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328424.7250000008,"isCalibrating",0,5,15,364,653,280,642,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328579.54999999853,"isCalibrating",0,5,16,364,653,601,448,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328712.9749999986,"isCalibrating",0,5,17,364,653,891,710,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328825.8849999984,"isCalibrating",0,5,18,364,653,735,488,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",328980.0199999991,"isCalibrating",0,5,19,364,653,311,637,360,675,"25%","75%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",329963.1300000001,"isCalibrating",0,6,0,353,460,373,474,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330106.1850000005,"isCalibrating",0,6,1,353,460,624,558,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330237.3200000002,"isCalibrating",0,6,2,353,460,319,359,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330393.4100000006,"isCalibrating",0,6,3,353,460,524,441,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330562.64499999816,"isCalibrating",0,6,4,353,460,441,527,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330655.3449999992,"isCalibrating",0,6,5,353,460,648,655,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330827.0649999977,"isCalibrating",0,6,6,353,460,674,397,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",330956.8899999977,"isCalibrating",0,6,7,353,460,570,418,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331101.0549999992,"isCalibrating",0,6,8,353,460,463,476,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331204.75499999884,"isCalibrating",0,6,9,353,460,380,639,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331341.0899999981,"isCalibrating",0,6,10,353,460,391,606,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331457.02999999776,"isCalibrating",0,6,11,353,460,435,461,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331594.5299999985,"isCalibrating",0,6,12,353,460,504,434,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331855.15499999747,"isCalibrating",0,6,13,353,460,395,512,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",331990.89499999897,"isCalibrating",0,6,14,353,460,268,321,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",332107.680000001,"isCalibrating",0,6,15,353,460,562,489,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",332260.03499999933,"isCalibrating",0,6,16,353,460,280,525,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",332521.6999999975,"isCalibrating",0,6,17,353,460,600,415,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",332678.2600000006,"isCalibrating",0,6,18,353,460,448,443,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",333189.2100000004,"isCalibrating",0,6,19,353,460,381,457,360,450,"25%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",334359.1749999978,"isCalibrating",0,7,0,360,225,241,241,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",334507.40999999834,"isCalibrating",0,7,1,360,225,443,139,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",334641.3900000007,"isCalibrating",0,7,2,360,225,558,123,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",334791.56499999954,"isCalibrating",0,7,3,360,225,265,225,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",334943.20999999763,"isCalibrating",0,7,4,360,225,510,282,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335092.49999999884,"isCalibrating",0,7,5,360,225,313,364,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335222.9699999989,"isCalibrating",0,7,6,360,225,364,322,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335359.3499999988,"isCalibrating",0,7,7,360,225,442,112,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335490.87999999756,"isCalibrating",0,7,8,360,225,491,297,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335629.49499999743,"isCalibrating",0,7,9,360,225,445,170,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335762.745,"isCalibrating",0,7,10,360,225,528,321,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",335884.3749999978,"isCalibrating",0,7,11,360,225,416,484,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",336028.3199999976,"isCalibrating",0,7,12,360,225,102,393,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",336150.1849999986,"isCalibrating",0,7,13,360,225,269,308,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",336279.63499999896,"isCalibrating",0,7,14,360,225,483,288,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",336525.56499999994,"isCalibrating",0,7,15,360,225,289,333,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",336795.4849999987,"isCalibrating",0,7,16,360,225,227,366,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",336929.2999999998,"isCalibrating",0,7,17,360,225,303,355,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",337035.45999999915,"isCalibrating",0,7,18,360,225,352,339,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",337213.5949999974,"isCalibrating",0,7,19,360,225,357,206,360,225,"25%","25%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",338605.29999999923,"isCalibrating",0,8,0,1087,427,1190,466,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",338778.6950000009,"isCalibrating",0,8,1,1087,427,1322,363,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",338882.39500000054,"isCalibrating",0,8,2,1087,427,1197,349,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339033.875000001,"isCalibrating",0,8,3,1087,427,832,740,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339164.74000000017,"isCalibrating",0,8,4,1087,427,1883,-147,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339297.4450000002,"isCalibrating",0,8,5,1087,427,1164,50,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339430.2949999983,"isCalibrating",0,8,6,1087,427,1352,821,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339557.96499999997,"isCalibrating",0,8,7,1087,427,1254,690,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339695.54499999864,"isCalibrating",0,8,8,1087,427,1548,324,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339824.23500000004,"isCalibrating",0,8,9,1087,427,1288,302,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",339951.27499999944,"isCalibrating",0,8,10,1087,427,1005,829,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340092.20500000083,"isCalibrating",0,8,11,1087,427,1160,275,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340206.79000000015,"isCalibrating",0,8,12,1087,427,957,471,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340345.94500000094,"isCalibrating",0,8,13,1087,427,1381,578,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340478.149999999,"isCalibrating",0,8,14,1087,427,1277,418,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340612.8949999984,"isCalibrating",0,8,15,1087,427,1144,493,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340743.9749999976,"isCalibrating",0,8,16,1087,427,988,303,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",340876.42499999853,"isCalibrating",0,8,17,1087,427,1001,411,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",341005.94500000076,"isCalibrating",0,8,18,1087,427,1197,355,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",341129.614999998,"isCalibrating",0,8,19,1087,427,1015,263,1080,450,"75%","50%","nan","nan",142
"335","gRT-dotprobe-2",0,"a",0,"isValidating",0,0,"nan","nan","nan",488,292,720,225,"50%","25%",241.48084810187328,false,142
"335","gRT-dotprobe-2",0,"a",0,"isValidating",0,0,"nan","nan","nan",275,352,720,225,"50%","25%",462.76776032908776,false,142
"335","gRT-dotprobe-2",0,"a",33.97499999846332,"isValidating",0,0,"nan","nan","nan",4,513,720,225,"50%","25%",771.7512552629895,false,142
"335","gRT-dotprobe-2",0,"a",67.24000000033993,"isValidating",0,0,"nan","nan","nan",-26,589,720,225,"50%","25%",830.0674671374611,false,142
"335","gRT-dotprobe-2",0,"a",96.60000000079162,"isValidating",0,0,"nan","nan","nan",-13,524,720,225,"50%","25%",791.6375433239634,false,142
"335","gRT-dotprobe-2",0,"a",126.99499999871477,"isValidating",0,0,"nan","nan","nan",-23,470,720,225,"50%","25%",782.3515833690119,false,142
"335","gRT-dotprobe-2",0,"a",158.84000000008382,"isValidating",0,0,"nan","nan","nan",-177,389,720,225,"50%","25%",911.8689598840394,false,142
"335","gRT-dotprobe-2",0,"a",188.07999999984168,"isValidating",0,0,"nan","nan","nan",-184,509,720,225,"50%","25%",947.5610798254644,false,142
"335","gRT-dotprobe-2",0,"a",216.0199999997858,"isValidating",0,0,"nan","nan","nan",-238,438,720,225,"50%","25%",981.3933971654792,false,142
"335","gRT-dotprobe-2",0,"a",244.06499999889638,"isValidating",0,0,"nan","nan","nan",-305,426,720,225,"50%","25%",1044.5219002012357,false,142
"335","gRT-dotprobe-2",0,"a",266.3399999983376,"isValidating",0,0,"nan","nan","nan",-319,449,720,225,"50%","25%",1062.8720525067915,false,142
"335","gRT-dotprobe-2",0,"a",293.9699999988079,"isValidating",0,0,"nan","nan","nan",-279,435,720,225,"50%","25%",1020.8334829931863,false,142
"335","gRT-dotprobe-2",0,"a",334.61999999778345,"isValidating",0,0,"nan","nan","nan",-424,461,720,225,"50%","25%",1168.0890377021778,false,142
"335","gRT-dotprobe-2",0,"a",362.3599999991711,"isValidating",0,0,"nan","nan","nan",-409,461,720,225,"50%","25%",1153.4023582427774,false,142
"335","gRT-dotprobe-2",0,"a",391.3700000011595,"isValidating",0,0,"nan","nan","nan",-216,381,720,225,"50%","25%",948.9109547265223,false,142
"335","gRT-dotprobe-2",0,"a",419.0200000011828,"isValidating",0,0,"nan","nan","nan",-311,358,720,225,"50%","25%",1039.5431688967997,false,142
