"participant","expName","session","subsession","timestamp","event","event_block","event_trial","event_click","mx","my","gx","gy","cx","cy","left","right","dist","isSuccess","width"
"335","gRT-dotprobe-2",0,"ab",1757.3049999992363,"isValidating",2,2,"nan","nan","nan",618,-266,1080,225,"75%","25%",674.184692795676,false,142
"335","gRT-dotprobe-2",0,"ab",1813.330000000773,"isValidating",2,2,"nan","nan","nan",400,-221,1080,225,"75%","25%",813.2133791324391,false,142
"335","gRT-dotprobe-2",0,"ab",1859.18500000122,"isValidating",2,2,"nan","nan","nan",311,-20,1080,225,"75%","25%",807.0848778164537,false,142
"335","gRT-dotprobe-2",0,"ab",1907.6050000002142,"isValidating",2,2,"nan","nan","nan",165,147,1080,225,"75%","25%",918.3185721741665,false,142
"335","gRT-dotprobe-2",0,"ab",1963.429999999702,"isValidating",2,2,"nan","nan","nan",-23,324,1080,225,"75%","25%",1107.4339709436406,false,142
"335","gRT-dotprobe-2",0,"ab",2010.4250000002794,"isValidating",2,2,"nan","nan","nan",-228,446,1080,225,"75%","25%",1326.5387291745387,false,142
"335","gRT-dotprobe-2",0,"ab",2059.3350000015926,"isValidating",2,2,"nan","nan","nan",177,574,1080,225,"75%","25%",968.0960696129284,false,142
"335","gRT-dotprobe-2",0,"ab",2107.4699999990407,"isValidating",2,2,"nan","nan","nan",739,737,1080,225,"75%","25%",615.1625801363409,false,142
"335","gRT-dotprobe-2",0,"ab",2163.4249999988824,"isValidating",2,2,"nan","nan","nan",941,647,1080,225,"75%","25%",444.30282465903815,false,142
"335","gRT-dotprobe-2",0,"ab",2212.6749999988824,"isValidating",2,2,"nan","nan","nan",1316,500,1080,225,"75%","25%",362.38239471585814,false,142
"335","gRT-dotprobe-2",0,"ab",2264.9000000020023,"isValidating",2,2,"nan","nan","nan",1535,555,1080,225,"75%","25%",562.072059437222,false,142
"335","gRT-dotprobe-2",0,"ab",2313.0549999987707,"isValidating",2,2,"nan","nan","nan",1459,510,1080,225,"75%","25%",474.20037958652034,false,142
"335","gRT-dotprobe-2",0,"ab",2360.004999998724,"isValidating",2,2,"nan","nan","nan",1499,271,1080,225,"75%","25%",421.51749667125324,false,142
"335","gRT-dotprobe-2",0,"ab",2407.275000001304,"isValidating",2,2,"nan","nan","nan",1331,329,1080,225,"75%","25%",271.6928412748485,false,142
"335","gRT-dotprobe-2",0,"ab",2453.6000000007916,"isValidating",2,2,"nan","nan","nan",1300,278,1080,225,"75%","25%",226.29405648403582,false,142
"335","gRT-dotprobe-2",0,"ab",2500.974999998929,"isValidating",2,2,"nan","nan","nan",1353,189,1080,225,"75%","25%",275.3633962602873,false,142
"335","gRT-dotprobe-2",0,"ab",2547.810000000056,"isValidating",2,2,"nan","nan","nan",1126,-123,1080,225,"75%","25%",351.0270644836378,false,142
"335","gRT-dotprobe-2",0,"ab",2594.2199999990407,"isValidating",2,2,"nan","nan","nan",996,-215,1080,225,"75%","25%",447.9464253680344,false,142
"335","gRT-dotprobe-2",0,"ab",2638.8149999983143,"isValidating",2,2,"nan","nan","nan",1078,-377,1080,225,"75%","25%",602.003322249969,false,142
"335","gRT-dotprobe-2",0,"ab",2683.600000000326,"isValidating",2,2,"nan","nan","nan",1149,-364,1080,225,"75%","25%",593.0278239678134,false,142
"335","gRT-dotprobe-2",0,"ab",2728.9200000013225,"isValidating",2,2,"nan","nan","nan",1212,45,1080,225,"75%","25%",223.2129028528593,false,142
"335","gRT-dotprobe-2",0,"ab",2777.8050000015646,"isValidating",2,2,"nan","nan","nan",1208,-3,1080,225,"75%","25%",261.4727519264675,false,142
"335","gRT-dotprobe-2",0,"ab",2823.4550000014715,"isValidating",2,2,"nan","nan","nan",1098,288,1080,225,"75%","25%",65.52098900352466,true,142
"335","gRT-dotprobe-2",0,"ab",2871.1100000001024,"isValidating",2,2,"nan","nan","nan",840,478,1080,225,"75%","25%",348.72481987951477,false,142
"335","gRT-dotprobe-2",0,"ab",2916.8600000010338,"isValidating",2,2,"nan","nan","nan",662,453,1080,225,"75%","25%",476.1386352733834,false,142
"335","gRT-dotprobe-2",0,"ab",2963.364999999525,"isValidating",2,2,"nan","nan","nan",587,415,1080,225,"75%","25%",528.3455308791775,false,142
"335","gRT-dotprobe-2",0,"ab",3009.389999999199,"isValidating",2,2,"nan","nan","nan",446,190,1080,225,"75%","25%",634.9653533855213,false,142
"335","gRT-dotprobe-2",0,"ab",3060.604999998817,"isValidating",2,2,"nan","nan","nan",511,334,1080,225,"75%","25%",579.3461832100044,false,142
"335","gRT-dotprobe-2",0,"ab",3107.319999999134,"isValidating",2,2,"nan","nan","nan",548,336,1080,225,"75%","25%",543.4565300003304,false,142
"335","gRT-dotprobe-2",0,"ab",3168.8350000004284,"isValidating",2,2,"nan","nan","nan",618,499,1080,225,"75%","25%",537.1405775027614,false,142
"335","gRT-dotprobe-2",0,"ab",3219.3499999993946,"isValidating",2,2,"nan","nan","nan",599,408,1080,225,"75%","25%",514.6357935472425,false,142
"335","gRT-dotprobe-2",0,"ab",3264.2650000015274,"isValidating",2,2,"nan","nan","nan",589,473,1080,225,"75%","25%",550.0772672997858,false,142
"335","gRT-dotprobe-2",0,"ab",3310.235000000801,"isValidating",2,2,"nan","nan","nan",677,376,1080,225,"75%","25%",430.360314155476,false,142
"335","gRT-dotprobe-2",0,"ab",3357.4399999997113,"isValidating",2,2,"nan","nan","nan",715,383,1080,225,"75%","25%",397.72980778412875,false,142
"335","gRT-dotprobe-2",0,"ab",3403.815000001574,"isValidating",2,2,"nan","nan","nan",717,360,1080,225,"75%","25%",387.29058857658805,false,142
"335","gRT-dotprobe-2",0,"ab",3450.645000000717,"isValidating",2,2,"nan","nan","nan",510,-24,1080,225,"75%","25%",622.0136654447392,false,142
"335","gRT-dotprobe-2",0,"ab",4758.355000001611,"isValidating",2,2,"nan","nan","nan",709,-17,1080,225,"75%","25%",442.9503358165563,false,142
"335","gRT-dotprobe-2",0,"ab",4806.120000001043,"isValidating",2,2,"nan","nan","nan",349,47,1080,225,"75%","25%",752.3596214577175,false,142
"335","gRT-dotprobe-2",0,"ab",4855.944999999367,"isValidating",2,2,"nan","nan","nan",258,244,1080,225,"75%","25%",822.2195570527376,false,142
"335","gRT-dotprobe-2",0,"ab",4900.480000000214,"isValidating",2,2,"nan","nan","nan",385,204,1080,225,"75%","25%",695.3171938043816,false,142
"335","gRT-dotprobe-2",0,"ab",4947.319999999367,"isValidating",2,2,"nan","nan","nan",726,-330,1080,225,"75%","25%",658.2864118299875,false,142
"335","gRT-dotprobe-2",0,"ab",4994.514999998501,"isValidating",2,2,"nan","nan","nan",873,480,1080,225,"75%","25%",328.4417756619885,false,142
"335","gRT-dotprobe-2",0,"ab",5040.170000000158,"isValidating",2,2,"nan","nan","nan",424,-209,1080,225,"75%","25%",786.5697680434965,false,142
"335","gRT-dotprobe-2",0,"ab",5084.585000000428,"isValidating",2,2,"nan","nan","nan",1209,704,1080,225,"75%","25%",496.0665277964237,false,142
"335","gRT-dotprobe-2",0,"ab",5130.469999999972,"isValidating",2,2,"nan","nan","nan",1082,342,1080,225,"75%","25%",117.01709276853532,true,142
"335","gRT-dotprobe-2",0,"ab",5185.055000001797,"isValidating",2,2,"nan","nan","nan",898,501,1080,225,"75%","25%",330.6055050963308,false,142
"335","gRT-dotprobe-2",0,"ab",5231.554999998538,"isValidating",2,2,"nan","nan","nan",1100,230,1080,225,"75%","25%",20.615528128088304,true,142
"335","gRT-dotprobe-2",0,"ab",5276.925000001909,"isValidating",2,2,"nan","nan","nan",1392,381,1080,225,"75%","25%",348.82660448996717,false,142
"335","gRT-dotprobe-2",0,"ab",5320.794999999693,"isValidating",2,2,"nan","nan","nan",757,575,1080,225,"75%","25%",476.2656821565039,false,142
"335","gRT-dotprobe-2",0,"ab",5366.099999999162,"isValidating",2,2,"nan","nan","nan",1250,635,1080,225,"75%","25%",443.8468204234429,false,142
"335","gRT-dotprobe-2",0,"ab",5411.309999999357,"isValidating",2,2,"nan","nan","nan",1273,648,1080,225,"75%","25%",464.94945961899987,false,142
"335","gRT-dotprobe-2",0,"ab",5456.644999998389,"isValidating",2,2,"nan","nan","nan",284,620,1080,225,"75%","25%",888.6174655047018,false,142
"335","gRT-dotprobe-2",0,"ab",5503.840000001248,"isValidating",2,2,"nan","nan","nan",158,319,1080,225,"75%","25%",926.7793696452247,false,142
"335","gRT-dotprobe-2",0,"ab",5551.120000000112,"isValidating",2,2,"nan","nan","nan",264,448,1080,225,"75%","25%",845.9225732890689,false,142
"335","gRT-dotprobe-2",0,"ab",5595.379999998724,"isValidating",2,2,"nan","nan","nan",-222,4,1080,225,"75%","25%",1320.6229590613666,false,142
"335","gRT-dotprobe-2",0,"ab",5640.995000001509,"isValidating",2,2,"nan","nan","nan",771,370,1080,225,"75%","25%",341.3297525853848,false,142
"335","gRT-dotprobe-2",0,"ab",5686.679999998771,"isValidating",2,2,"nan","nan","nan",255,527,1080,225,"75%","25%",878.5379900721425,false,142
"335","gRT-dotprobe-2",0,"ab",5732.645000000019,"isValidating",2,2,"nan","nan","nan",607,449,1080,225,"75%","25%",523.3593411796526,false,142
"335","gRT-dotprobe-2",0,"ab",5777.880000001518,"isValidating",2,2,"nan","nan","nan",255,527,1080,225,"75%","25%",878.5379900721425,false,142
"335","gRT-dotprobe-2",0,"ab",5825.375000000233,"isValidating",2,2,"nan","nan","nan",326,751,1080,225,"75%","25%",919.3432438431253,false,142
"335","gRT-dotprobe-2",0,"ab",5872.220000001136,"isValidating",2,2,"nan","nan","nan",36,-88,1080,225,"75%","25%",1089.9105467881297,false,142
"335","gRT-dotprobe-2",0,"ab",5918.594999999041,"isValidating",2,2,"nan","nan","nan",364,711,1080,225,"75%","25%",865.362351850368,false,142
"335","gRT-dotprobe-2",0,"ab",5969.62500000163,"isValidating",2,2,"nan","nan","nan",255,527,1080,225,"75%","25%",878.5379900721425,false,142
"335","gRT-dotprobe-2",0,"ab",6014.354999999283,"isValidating",2,2,"nan","nan","nan",922,301,1080,225,"75%","25%",175.32826355154492,false,142
"335","gRT-dotprobe-2",0,"ab",6059.079999999143,"isValidating",2,2,"nan","nan","nan",970,470,1080,225,"75%","25%",268.5609800399157,false,142
"335","gRT-dotprobe-2",0,"ab",6104.480000001844,"isValidating",2,2,"nan","nan","nan",677,672,1080,225,"75%","25%",601.8454951231255,false,142
"335","gRT-dotprobe-2",0,"ab",6152.705000000307,"isValidating",2,2,"nan","nan","nan",580,4,1080,225,"75%","25%",546.6635162510847,false,142
"335","gRT-dotprobe-2",0,"ab",7568.995000001509,"isValidating",2,2,"nan","nan","nan",449,-300,1080,225,"75%","25%",820.8446868927155,false,142
"335","gRT-dotprobe-2",0,"ab",7617.334999999031,"isValidating",2,2,"nan","nan","nan",548,-268,1080,225,"75%","25%",725.3088997110128,false,142
"335","gRT-dotprobe-2",0,"ab",7662.029999999562,"isValidating",2,2,"nan","nan","nan",487,-159,1080,225,"75%","25%",706.4736371585284,false,142
"335","gRT-dotprobe-2",0,"ab",7707.63000000082,"isValidating",2,2,"nan","nan","nan",235,-491,1080,225,"75%","25%",1107.5563191097779,false,142
"335","gRT-dotprobe-2",0,"ab",7753.1049999997485,"isValidating",2,2,"nan","nan","nan",278,25,1080,225,"75%","25%",826.5615524569238,false,142
"335","gRT-dotprobe-2",0,"ab",7800.080000000773,"isValidating",2,2,"nan","nan","nan",1124,109,1080,225,"75%","25%",124.06449935416659,true,142
"335","gRT-dotprobe-2",0,"ab",7847.730000001378,"isValidating",2,2,"nan","nan","nan",784,209,1080,225,"75%","25%",296.4321170183825,false,142
"335","gRT-dotprobe-2",0,"ab",7900.1349999997765,"isValidating",2,2,"nan","nan","nan",889,84,1080,225,"75%","25%",237.40682382779144,false,142
"335","gRT-dotprobe-2",0,"ab",7944.980000000214,"isValidating",2,2,"nan","nan","nan",1292,513,1080,225,"75%","25%",357.61431738676237,false,142
"335","gRT-dotprobe-2",0,"ab",7990.854999999981,"isValidating",2,2,"nan","nan","nan",842,327,1080,225,"75%","25%",258.93628559937287,false,142
"335","gRT-dotprobe-2",0,"ab",8037.165000001434,"isValidating",2,2,"nan","nan","nan",1116,404,1080,225,"75%","25%",182.58422713914803,false,142
"335","gRT-dotprobe-2",0,"ab",8083.675000001676,"isValidating",2,2,"nan","nan","nan",951,587,1080,225,"75%","25%",384.2980614054669,false,142
"335","gRT-dotprobe-2",0,"ab",8130.880000000587,"isValidating",2,2,"nan","nan","nan",606,381,1080,225,"75%","25%",499.011021922362,false,142
"335","gRT-dotprobe-2",0,"ab",8179.449999999488,"isValidating",2,2,"nan","nan","nan",194,358,1080,225,"75%","25%",895.9268943390415,false,142
"335","gRT-dotprobe-2",0,"ab",8225.320000001462,"isValidating",2,2,"nan","nan","nan",821,261,1080,225,"75%","25%",261.48996156640504,false,142
"335","gRT-dotprobe-2",0,"ab",8270.46500000148,"isValidating",2,2,"nan","nan","nan",337,73,1080,225,"75%","25%",758.3884229074175,false,142
"335","gRT-dotprobe-2",0,"ab",8317.459999998333,"isValidating",2,2,"nan","nan","nan",483,-76,1080,225,"75%","25%",668.5880645060903,false,142
"335","gRT-dotprobe-2",0,"ab",8363.919999999693,"isValidating",2,2,"nan","nan","nan",858,343,1080,225,"75%","25%",251.41201244172882,false,142
"335","gRT-dotprobe-2",0,"ab",8409.71500000148,"isValidating",2,2,"nan","nan","nan",1063,336,1080,225,"75%","25%",112.29425630903836,true,142
"335","gRT-dotprobe-2",0,"ab",8460.520000000484,"isValidating",2,2,"nan","nan","nan",1011,-175,1080,225,"75%","25%",405.90762495917716,false,142
"335","gRT-dotprobe-2",0,"ab",8510.780000000494,"isValidating",2,2,"nan","nan","nan",968,308,1080,225,"75%","25%",139.40229553346674,true,142
"335","gRT-dotprobe-2",0,"ab",8559.274999999674,"isValidating",2,2,"nan","nan","nan",1254,447,1080,225,"75%","25%",282.0638225650358,false,142
"335","gRT-dotprobe-2",0,"ab",8606.15999999945,"isValidating",2,2,"nan","nan","nan",1245,237,1080,225,"75%","25%",165.43578814754684,false,142
"335","gRT-dotprobe-2",0,"ab",8654.705000000773,"isValidating",2,2,"nan","nan","nan",958,461,1080,225,"75%","25%",265.6689669494727,false,142
"335","gRT-dotprobe-2",0,"ab",8702.994999999646,"isValidating",2,2,"nan","nan","nan",767,457,1080,225,"75%","25%",389.60621144945827,false,142
"335","gRT-dotprobe-2",0,"ab",8750.475000000792,"isValidating",2,2,"nan","nan","nan",1405,413,1080,225,"75%","25%",375.45838650907774,false,142
"335","gRT-dotprobe-2",0,"ab",8798.494999998948,"isValidating",2,2,"nan","nan","nan",1019,175,1080,225,"75%","25%",78.87331614684399,true,142
"335","gRT-dotprobe-2",0,"ab",8857,"isValidating",2,2,"nan","nan","nan",652,70,1080,225,"75%","25%",455.20215289473316,false,142
"335","gRT-dotprobe-2",0,"ab",8903.115000000922,"isValidating",2,2,"nan","nan","nan",544,198,1080,225,"75%","25%",536.6796064692602,false,142
"335","gRT-dotprobe-2",0,"ab",8948.080000001937,"isValidating",2,2,"nan","nan","nan",923,38,1080,225,"75%","25%",244.1679749680535,false,142
"335","gRT-dotprobe-2",0,"ab",8994.32499999972,"isValidating",2,2,"nan","nan","nan",819,-24,1080,225,"75%","25%",360.72427143179596,false,142
"335","gRT-dotprobe-2",0,"ab",9040.039999999804,"isValidating",2,2,"nan","nan","nan",958,-176,1080,225,"75%","25%",419.1479452412954,false,142
"335","gRT-dotprobe-2",0,"ab",9087.05000000191,"isValidating",2,2,"nan","nan","nan",997,-56,1080,225,"75%","25%",293.00170647967224,false,142
"335","gRT-dotprobe-2",0,"ab",9133.630000000121,"isValidating",2,2,"nan","nan","nan",847,-33,1080,225,"75%","25%",347.6391807607422,false,142
"335","gRT-dotprobe-2",0,"ab",9180.459999999497,"isValidating",2,2,"nan","nan","nan",738,205,1080,225,"75%","25%",342.58429619584143,false,142
"335","gRT-dotprobe-2",0,"ab",9227.814999998314,"isValidating",2,2,"nan","nan","nan",962,560,1080,225,"75%","25%",355.1746049480452,false,142
"335","gRT-dotprobe-2",0,"ab",9276.054999998538,"isValidating",2,2,"nan","nan","nan",1363,464,1080,225,"75%","25%",370.4186820342624,false,142
"335","gRT-dotprobe-2",0,"ab",9321.915000000503,"isValidating",2,2,"nan","nan","nan",1269,353,1080,225,"75%","25%",228.26519664635694,false,142
"335","gRT-dotprobe-2",0,"ab",9376.329999999143,"isValidating",2,2,"nan","nan","nan",1067,88,1080,225,"75%","25%",137.6154061142865,true,142
"335","gRT-dotprobe-2",0,"ab",9423.825000001583,"isValidating",2,2,"nan","nan","nan",659,68,1080,225,"75%","25%",449.32171102674306,false,142
"335","gRT-dotprobe-2",0,"ab",10692.61499999999,"isValidating",2,3,"nan","nan","nan",1249,580,720,675,"50%","75%",537.4625568353576,false,142
"335","gRT-dotprobe-2",0,"ab",55.32999999914318,"isValidating",2,3,"nan","nan","nan",1059,-50,720,675,"50%","75%",800.3411772488031,false,142
"335","gRT-dotprobe-2",0,"ab",102.29999999864958,"isValidating",2,3,"nan","nan","nan",567,-9,720,675,"50%","75%",700.9029890077513,false,142
"335","gRT-dotprobe-2",0,"ab",147.06500000087544,"isValidating",2,3,"nan","nan","nan",609,117,720,675,"50%","75%",568.9332122490301,false,142
"335","gRT-dotprobe-2",0,"ab",193.20499999960884,"isValidating",2,3,"nan","nan","nan",648,434,720,675,"50%","75%",251.52534663528445,false,142
"335","gRT-dotprobe-2",0,"ab",238.57000000122935,"isValidating",2,3,"nan","nan","nan",407,164,720,675,"50%","75%",599.2411868354844,false,142
"335","gRT-dotprobe-2",0,"ab",285.17500000074506,"isValidating",2,3,"nan","nan","nan",37,156,720,675,"50%","75%",857.8169968005997,false,142
"335","gRT-dotprobe-2",0,"ab",330.17499999911524,"isValidating",2,3,"nan","nan","nan",11,36,720,675,"50%","75%",954.464247627956,false,142
"335","gRT-dotprobe-2",0,"ab",375.11499999882653,"isValidating",2,3,"nan","nan","nan",362,116,720,675,"50%","75%",663.8109670681857,false,142
"335","gRT-dotprobe-2",0,"ab",419.55999999842606,"isValidating",2,3,"nan","nan","nan",-11,-249,720,675,"50%","75%",1178.1922593532856,false,142
"335","gRT-dotprobe-2",0,"ab",466.69499999913387,"isValidating",2,3,"nan","nan","nan",-271,-343,720,675,"50%","75%",1420.7058105040608,false,142
"335","gRT-dotprobe-2",0,"ab",513.9000000017695,"isValidating",2,3,"nan","nan","nan",-265,-29,720,675,"50%","75%",1210.719207743893,false,142
"335","gRT-dotprobe-2",0,"ab",561.4749999984633,"isValidating",2,3,"nan","nan","nan",187,-143,720,675,"50%","75%",976.3262774298354,false,142
"335","gRT-dotprobe-2",0,"ab",612.3149999983143,"isValidating",2,3,"nan","nan","nan",213,-236,720,675,"50%","75%",1042.5785342121715,false,142
"335","gRT-dotprobe-2",0,"ab",660.0250000008382,"isValidating",2,3,"nan","nan","nan",367,187,720,675,"50%","75%",602.289797356721,false,142
"335","gRT-dotprobe-2",0,"ab",706.7649999989662,"isValidating",2,3,"nan","nan","nan",515,47,720,675,"50%","75%",660.6125944909013,false,142
"335","gRT-dotprobe-2",0,"ab",752.250000001397,"isValidating",2,3,"nan","nan","nan",153,69,720,675,"50%","75%",829.8945716173832,false,142
"335","gRT-dotprobe-2",0,"ab",797.4250000005122,"isValidating",2,3,"nan","nan","nan",15,110,720,675,"50%","75%",903.4655499796326,false,142
"335","gRT-dotprobe-2",0,"ab",843.919999999227,"isValidating",2,3,"nan","nan","nan",-2,-109,720,675,"50%","75%",1065.8048601878302,false,142
"335","gRT-dotprobe-2",0,"ab",889.5550000015646,"isValidating",2,3,"nan","nan","nan",-373,-177,720,675,"50%","75%",1385.8401783755585,false,142
"335","gRT-dotprobe-2",0,"ab",935.7000000018161,"isValidating",2,3,"nan","nan","nan",240,-238,720,675,"50%","75%",1031.4887299432796,false,142
"335","gRT-dotprobe-2",0,"ab",981.3600000014994,"isValidating",2,3,"nan","nan","nan",-140,89,720,675,"50%","75%",1040.670937424506,false,142
"335","gRT-dotprobe-2",0,"ab",1027.0100000016391,"isValidating",2,3,"nan","nan","nan",-309,-46,720,675,"50%","75%",1256.4561273677646,false,142
"335","gRT-dotprobe-2",0,"ab",1078.9000000003725,"isValidating",2,3,"nan","nan","nan",-465,-174,720,675,"50%","75%",1457.7468916104742,false,142
"335","gRT-dotprobe-2",0,"ab",1123.599999998929,"isValidating",2,3,"nan","nan","nan",-282,-16,720,675,"50%","75%",1217.1626842784822,false,142
"335","gRT-dotprobe-2",0,"ab",1169.5299999990966,"isValidating",2,3,"nan","nan","nan",-198,105,720,675,"50%","75%",1080.566518082066,false,142
"335","gRT-dotprobe-2",0,"ab",1215.4149999986403,"isValidating",2,3,"nan","nan","nan",-120,75,720,675,"50%","75%",1032.2790320451152,false,142
"335","gRT-dotprobe-2",0,"ab",1261.5550000008661,"isValidating",2,3,"nan","nan","nan",266,-193,720,675,"50%","75%",979.5611262192881,false,142
"335","gRT-dotprobe-2",0,"ab",1306.5749999985565,"isValidating",2,3,"nan","nan","nan",547,668,720,675,"50%","75%",173.1415605797753,false,142
"335","gRT-dotprobe-2",0,"ab",1353.040000001667,"isValidating",2,3,"nan","nan","nan",288,623,720,675,"50%","75%",435.11837469819636,false,142
"335","gRT-dotprobe-2",0,"ab",1398.7300000006799,"isValidating",2,3,"nan","nan","nan",-182,648,720,675,"50%","75%",902.4040115159063,false,142
"335","gRT-dotprobe-2",0,"ab",1443.3600000010338,"isValidating",2,3,"nan","nan","nan",242,322,720,675,"50%","75%",594.2162905878633,false,142
"335","gRT-dotprobe-2",0,"ab",1489.949999999255,"isValidating",2,3,"nan","nan","nan",228,-216,720,675,"50%","75%",1017.8138336650765,false,142
"335","gRT-dotprobe-2",0,"ab",1537.3599999984726,"isValidating",2,3,"nan","nan","nan",268,488,720,675,"50%","75%",489.1553945322488,false,142
"335","gRT-dotprobe-2",0,"ab",1585.5950000004377,"isValidating",2,3,"nan","nan","nan",848,697,720,675,"50%","75%",129.87686476043376,true,142
"335","gRT-dotprobe-2",0,"ab",1637.614999999525,"isValidating",2,3,"nan","nan","nan",780,61,720,675,"50%","75%",616.9246307289084,false,142
"335","gRT-dotprobe-2",0,"ab",1682.6299999991897,"isValidating",2,3,"nan","nan","nan",486,340,720,675,"50%","75%",408.63308725554765,false,142
"335","gRT-dotprobe-2",0,"ab",1728.125000001397,"isValidating",2,3,"nan","nan","nan",562,645,720,675,"50%","75%",160.822883943797,false,142
"335","gRT-dotprobe-2",0,"ab",1782.9799999999814,"isValidating",2,3,"nan","nan","nan",356,446,720,675,"50%","75%",430.04302110370304,false,142
"335","gRT-dotprobe-2",0,"ab",1829.3999999985099,"isValidating",2,3,"nan","nan","nan",795,497,720,675,"50%","75%",193.1553778697347,false,142
"335","gRT-dotprobe-2",0,"ab",3116.60499999905,"isValidating",2,3,"nan","nan","nan",1111,194,720,675,"50%","75%",619.8725675491697,false,142
"335","gRT-dotprobe-2",0,"ab",3162.2900000000373,"isValidating",2,3,"nan","nan","nan",1246,292,720,675,"50%","75%",650.6650443968847,false,142
"335","gRT-dotprobe-2",0,"ab",3207.1050000011455,"isValidating",2,3,"nan","nan","nan",1312,451,720,675,"50%","75%",632.9612942352794,false,142
"335","gRT-dotprobe-2",0,"ab",3252.714999998687,"isValidating",2,3,"nan","nan","nan",1367,478,720,675,"50%","75%",676.3268440628392,false,142
"335","gRT-dotprobe-2",0,"ab",3297.364999998361,"isValidating",2,3,"nan","nan","nan",1364,627,720,675,"50%","75%",645.786342376486,false,142
"335","gRT-dotprobe-2",0,"ab",3343.7200000006706,"isValidating",2,3,"nan","nan","nan",1385,626,720,675,"50%","75%",666.8028194301521,false,142
"335","gRT-dotprobe-2",0,"ab",3390.865000001155,"isValidating",2,3,"nan","nan","nan",1239,544,720,675,"50%","75%",535.277498125972,false,142
"335","gRT-dotprobe-2",0,"ab",3437.904999998864,"isValidating",2,3,"nan","nan","nan",1256,514,720,675,"50%","75%",559.657931240146,false,142
"335","gRT-dotprobe-2",0,"ab",3488.365000000922,"isValidating",2,3,"nan","nan","nan",1251,364,720,675,"50%","75%",615.3714325511057,false,142
"335","gRT-dotprobe-2",0,"ab",3543.1999999999534,"isValidating",2,3,"nan","nan","nan",1132,376,720,675,"50%","75%",509.0628644872851,false,142
"335","gRT-dotprobe-2",0,"ab",3590.1000000012573,"isValidating",2,3,"nan","nan","nan",1021,350,720,675,"50%","75%",442.9740398714128,false,142
"335","gRT-dotprobe-2",0,"ab",3636.8450000009034,"isValidating",2,3,"nan","nan","nan",1364,522,720,675,"50%","75%",661.9252223627681,false,142
"335","gRT-dotprobe-2",0,"ab",3684.9299999992363,"isValidating",2,3,"nan","nan","nan",1130,554,720,675,"50%","75%",427.48216337059023,false,142
"335","gRT-dotprobe-2",0,"ab",3730.8450000018347,"isValidating",2,3,"nan","nan","nan",1187,411,720,675,"50%","75%",536.4559627779339,false,142
"335","gRT-dotprobe-2",0,"ab",3777.3850000011735,"isValidating",2,3,"nan","nan","nan",1210,244,720,675,"50%","75%",652.5802632626886,false,142
"335","gRT-dotprobe-2",0,"ab",3836.1900000018068,"isValidating",2,3,"nan","nan","nan",1046,422,720,675,"50%","75%",412.6560310961176,false,142
"335","gRT-dotprobe-2",0,"ab",3890.9850000017323,"isValidating",2,3,"nan","nan","nan",941,422,720,675,"50%","75%",335.9315406448165,false,142
"335","gRT-dotprobe-2",0,"ab",3937.420000002021,"isValidating",2,3,"nan","nan","nan",907,296,720,675,"50%","75%",422.62276322980995,false,142
"335","gRT-dotprobe-2",0,"ab",3984.3050000015646,"isValidating",2,3,"nan","nan","nan",881,343,720,675,"50%","75%",368.97831914626096,false,142
"335","gRT-dotprobe-2",0,"ab",4031.2799999990966,"isValidating",2,3,"nan","nan","nan",859,433,720,675,"50%","75%",279.0788419067271,false,142
"335","gRT-dotprobe-2",0,"ab",4076.349999999162,"isValidating",2,3,"nan","nan","nan",995,415,720,675,"50%","75%",378.4507894033252,false,142
"335","gRT-dotprobe-2",0,"ab",4122.999999999534,"isValidating",2,3,"nan","nan","nan",870,411,720,675,"50%","75%",303.63794229311986,false,142
"335","gRT-dotprobe-2",0,"ab",4168.884999999078,"isValidating",2,3,"nan","nan","nan",974,474,720,675,"50%","75%",323.908937820493,false,142
"335","gRT-dotprobe-2",0,"ab",4216.755000001285,"isValidating",2,3,"nan","nan","nan",960,448,720,675,"50%","75%",330.34678748248785,false,142
"335","gRT-dotprobe-2",0,"ab",4263.715000000782,"isValidating",2,3,"nan","nan","nan",915,481,720,675,"50%","75%",275.0654467576762,false,142
"335","gRT-dotprobe-2",0,"ab",4308.779999999329,"isValidating",2,3,"nan","nan","nan",947,477,720,675,"50%","75%",301.21918929576844,false,142
"335","gRT-dotprobe-2",0,"ab",4356.64000000176,"isValidating",2,3,"nan","nan","nan",1033,545,720,675,"50%","75%",338.92329515688357,false,142
"335","gRT-dotprobe-2",0,"ab",4404.184999999357,"isValidating",2,3,"nan","nan","nan",915,556,720,675,"50%","75%",228.44255295369118,false,142
"335","gRT-dotprobe-2",0,"ab",4450.564999999013,"isValidating",2,3,"nan","nan","nan",1044,534,720,675,"50%","75%",353.3511001822408,false,142
"335","gRT-dotprobe-2",0,"ab",4496.435000000754,"isValidating",2,3,"nan","nan","nan",1046,512,720,675,"50%","75%",364.47908033246574,false,142
"335","gRT-dotprobe-2",0,"ab",4541.5199999988545,"isValidating",2,3,"nan","nan","nan",942,616,720,675,"50%","75%",229.7063342618135,false,142
"335","gRT-dotprobe-2",0,"ab",4588.510000001406,"isValidating",2,3,"nan","nan","nan",1021,543,720,675,"50%","75%",328.6715685908959,false,142
